#{"t_start": 1760371604.415509, "env_id": "None"}
r,l,t
9.941799,33,346.591157
3.891398,37,346.783968
7.4262996,38,346.783968
5.917001,31,347.32386
9.9162,39,347.789292
4.840801,43,347.846256
8.8812,39,348.389802
9.370299,48,348.389802
3.3357973,43,348.789441
5.406802,33,348.789441
3.3763013,38,349.05198
8.4366,35,349.132996
8.886399,37,349.24889
8.9626,25,349.519997
5.9162035,39,349.930454
6.8762994,38,350.317245
9.8963995,37,350.845984
5.401902,32,350.918987
7.8918,33,350.98925
4.4260015,41,351.130702
5.381801,33,351.317674
5.371601,35,351.589516
1.8410988,40,351.732877
8.891,41,352.249398
5.4121027,30,352.846821
8.9113,38,352.846821
8.926499,36,353.38812
4.3699026,52,353.38812
8.9113,38,353.450548
3.3916988,34,353.589798
4.876301,38,353.651
7.8969,32,353.730572
8.9261,40,354.391341
8.4364,37,354.718865
9.4114,37,355.322649
8.9423,28,355.45123
6.3711996,39,355.45123
7.9315,36,355.788828
8.9114,37,355.930058
9.8912,39,356.249709
8.3762,39,356.33007
8.452,31,356.445184
5.3150015,51,356.78815
7.4513993,37,357.184616
9.936999,31,357.397154
4.9071007,30,357.447222
5.4162035,39,358.045596
3.3714995,36,358.195624
5.881602,35,358.246269
5.9220014,31,358.330696
4.391802,33,358.518038
2.8565006,36,359.195007
6.4216995,34,359.458325
4.375503,46,359.51765
9.446899,32,359.585691
8.9519,32,360.19703
9.9319,32,360.448019
9.3762,39,360.786836
9.9148,53,360.91765
8.8914995,36,360.91765
2.3355994,45,361.245808
5.9120016,31,361.586557
4.8963013,38,361.717863
8.8909,42,362.246093
8.886,41,362.329888
8.4161005,40,362.847039
5.3666997,34,363.046547
9.911099,40,363.113479
4.9116025,35,363.247151
8.4163,38,363.447507
8.926299,38,363.796703
7.9118,33,363.92975
8.9065,36,363.995691
4.9170027,31,364.394469
1.8457956,43,365.130053
5.437301,28,365.306436
4.866501,36,365.44793
9.9366,35,365.58789
9.9417,34,366.047363
8.9056,45,366.130767
8.4063,38,366.529781
9.864599,55,366.529781
7.861,41,366.644868
7.9167995,33,367.329679
9.8654995,46,367.446545
7.4418993,32,367.594861
6.4023,28,367.930536
8.4165,36,367.995462
6.8707995,43,368.195493
9.9113,38,368.658727
4.3965,36,368.927758
8.926299,38,369.055931
4.356001,41,369.380717
4.3562,39,369.921159
3.8710976,40,370.128377
8.3913,38,370.456053
4.8908014,43,371.045979
8.8803,48,371.195384
5.3973002,28,371.249688
9.9218,33,371.249688
9.874599,55,371.249688
9.910999,41,371.667381
1.8497944,53,372.19421
7.9115,36,372.531183
9.8657,44,372.851208
8.8811,40,373.130245
8.931399,37,373.72848
9.3756,45,374.058225
8.3659,42,374.058225
8.3654995,46,374.250672
9.8552,49,374.523914
4.9216022,35,374.85304
9.905199,49,374.930962
9.946799,33,375.052379
3.3245988,55,375.85086
4.410902,42,375.919634
3.3613992,37,376.194568
9.926499,36,376.452386
8.936399,37,376.529354
9.9171,30,376.530379
9.3904,47,377.394104
5.400803,43,377.787456
8.891,41,377.787456
9.870399,47,377.992272
7.4418993,32,377.992272
7.4322996,28,378.315011
6.3920994,30,378.515041
9.906,41,378.649158
2.8509002,42,378.979239
7.4200993,50,379.84977
4.896301,38,379.915526
5.941702,34,380.049248
3.4065976,35,380.115023
7.4215994,35,380.32094
6.4268994,32,380.456206
8.3711,40,380.650086
5.8866024,35,380.992248
9.396299,38,381.044147
6.4461994,39,381.593613
8.9265995,35,382.19302
8.4416,35,382.24956
5.941902,32,382.24956
9.401199,39,382.929393
8.3607,44,382.99385
6.4065995,35,382.99385
9.9258995,42,383.250125
9.9014,37,383.53007
7.4266996,34,383.849482
3.8356004,45,383.993562
2.3666973,34,384.461138
9.4217,34,384.527071
6.4318995,32,385.120297
4.8867016,34,385.249779
3.8952975,48,385.455254
7.3917,34,385.514798
4.866001,41,385.648991
8.936299,38,386.050082
4.871202,39,386.585951
5.9318023,33,386.657211
3.3868995,32,386.657211
7.4057994,43,386.71665
8.426701,34,387.394125
2.3614001,37,387.716612
8.9314995,36,387.859679
3.8711987,39,388.117232
9.901199,39,388.266138
8.870899,42,388.869095
8.891299,38,389.255344
